field1,field2,field3,field4,field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,field16,field17,field18,field19,field20,field21,field22,_GC_TYPE,_CLEANADDR,_X,_Y
2022090100100291,2022년 9월 1일 13시,목요일,경상북도 칠곡군 지천면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,화물,남,60세,경상,대,경상북도 칠곡군 지천면,128.4827257,35.96655654
2022082600100365,2022년 8월 26일 16시,금요일,경상남도 양산시 하북면,중상사고,0,2,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,76세,중상,승용,여,32세,중상,대,경상남도 양산시 하북면,129.0936549,35.45664037
2022082400100586,2022년 8월 24일 22시,수요일,울산광역시 울주군 두서면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,여,40세,경상,대,울산광역시 울주군 두서면,129.1443366,35.66686434
2022090400100079,2022년 9월 4일 08시,일요일,경상북도 경산시 하양읍,중상사고,0,1,0,0,차대차 - 추돌,신호위반,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,53세,중상,대,경상북도 경산시 하양읍,128.7880695,35.90681342
2.02208E+15,2022년 8월 26일 16시,금요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,48세,상해없음,승용,여,35세,경상,대,충청남도 천안시 서북구 성거읍,127.1914337,36.87689576
2022091800100344,2022년 9월 18일 19시,일요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,54세,상해없음,승용,남,69세,경상,대,경기도 용인시 기흥구 신갈동,127.0993414,37.28104801
2022083100100098,2022년 8월 31일 08시,수요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,29세,경상,대,경기도 용인시 기흥구 상갈동,127.1130955,37.26541252
2022090900100459,2022년 9월 9일 20시,금요일,경기도 안성시 공도읍,경상사고,0,0,7,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,68세,경상,승용,남,47세,경상,대,경기도 안성시 공도읍,127.1832118,37.00071006
2022082700100334,2022년 8월 27일 14시,토요일,경기도 성남시 분당구 삼평동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,51세,상해없음,승용,남,27세,경상,대,경기도 성남시 분당구 삼평동,127.108895,37.40201103
2022090500100176,2022년 9월 5일 10시,월요일,경기도 용인시 기흥구 고매동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승합,남,69세,상해없음,승용,남,21세,중상,대,경기도 용인시 기흥구 고매동,127.1143265,37.22557979
2022082800100241,2022년 8월 28일 14시,일요일,경상남도 양산시 하북면,부상신고사고,0,0,0,5,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,남,37세,부상신고,대,경상남도 양산시 하북면,129.0936549,35.45664037
2022090800100406,2022년 9월 8일 15시,목요일,경상남도 양산시 산막동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,36세,경상,대,경상남도 양산시 산막동,129.0562603,35.37331012
2022082800100382,2022년 8월 28일 18시,일요일,충청남도 천안시 동남구 목천읍,중상사고,0,1,7,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승합,남,72세,기타불명,승합,남,50세,경상,대,충청남도 천안시 동남구 목천읍,127.2176083,36.7887014
2022092300100506,2022년 9월 23일 18시,금요일,충청남도 천안시 동남구 수신면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,21세,상해없음,대,충청남도 천안시 동남구 수신면,127.2864363,36.72405569
2022082900100096,2022년 8월 29일 08시,월요일,경기도 성남시 분당구 백현동,중상사고,0,2,7,17,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승합,남,60세,상해없음,승합,남,57세,경상,대,경기도 성남시 분당구 백현동,127.1088691,37.38513292
2.02209E+15,2022년 9월 4일 14시,일요일,대구광역시 동구 부동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,경상,승용,남,24세,경상,대,대구광역시 동구 부동,128.6898521,35.89133611
2022082900100423,2022년 8월 29일 17시,월요일,충청남도 천안시 서북구 입장면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,68세,상해없음,승용,남,23세,경상,대,충청남도 천안시 서북구 입장면,127.2256147,36.9142991
2022092700100319,2022년 9월 27일 15시,화요일,경기도 평택시 진위면,중상사고,0,1,10,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,68세,상해없음,화물,남,59세,중상,대,경기도 평택시 진위면,127.0807195,37.11011987
2022091600100372,2022년 9월 16일 16시,금요일,경기도 성남시 분당구 삼평동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,74세,상해없음,승합,남,51세,경상,대,경기도 성남시 분당구 삼평동,127.108895,37.40201103
2022083000100025,2022년 8월 30일 02시,화요일,경기도 용인시 처인구 남사읍,중상사고,0,2,4,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,58세,중상,화물,남,59세,상해없음,대,경기도 용인시 처인구 남사읍,127.1543602,37.13453934
2.02209E+15,2022년 9월 12일 09시,월요일,충청북도 청주시 흥덕구 석곡동,경상사고,0,0,4,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,35세,경상,승용,남,40세,경상,대,충청북도 청주시 흥덕구 석곡동,127.4253463,36.60400021
2022091400100012,2022년 9월 14일 02시,수요일,경기도 용인시 기흥구 보정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,여,21세,경상,대,경기도 용인시 기흥구 보정동,127.1091532,37.30789996
2022083100100191,2022년 8월 31일 11시,수요일,대구광역시 동구 부동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,63세,상해없음,승용,여,33세,경상,대,대구광역시 동구 부동,128.6898521,35.89133611
2022090800100561,2022년 9월 8일 17시,목요일,경기도 안성시 공도읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,33세,경상,대,경기도 안성시 공도읍,127.1832118,37.00071006
2022090100100569,2022년 9월 1일 20시,목요일,경기도 용인시 기흥구 보라동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,57세,상해없음,승용,남,41세,상해없음,대,경기도 용인시 기흥구 보라동,127.112376,37.25606669
2022090200100487,2022년 9월 2일 17시,금요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,77세,상해없음,승용,남,57세,경상,대,경기도 오산시 원동,127.0840611,37.14008768
2022092100100667,2022년 9월 21일 23시,수요일,경기도 성남시 분당구 궁내동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,64세,상해없음,승용,남,55세,중상,대,경기도 성남시 분당구 궁내동,127.091827,37.37017734
2022091600100029,2022년 9월 16일 03시,금요일,경기도 성남시 분당구 삼평동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,기타불명,미분류,기타불명,건설기계,남,64세,경상,대,경기도 성남시 분당구 삼평동,127.108895,37.40201103
2022083100100511,2022년 8월 31일 21시,수요일,경기도 용인시 기흥구 보정동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,65세,상해없음,승용,여,43세,경상,대,경기도 용인시 기흥구 보정동,127.1091532,37.30789996
2.02209E+15,2022년 9월 14일 19시,수요일,경기도 화성시 영천동,중상사고,0,2,4,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,50세,상해없음,승용,남,24세,부상신고,대,경기도 화성시 영천동,127.1038105,37.21057601
2022091600100046,2022년 9월 16일 05시,금요일,충청북도 청주시 흥덕구 옥산면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,화물,남,39세,상해없음,승용,남,50세,경상,대,충청북도 청주시 흥덕구 옥산면,127.3594268,36.68092518
2.02209E+15,2022년 9월 18일 11시,일요일,충청남도 천안시 동남구 성남면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,20세,기타불명,승용,남,38세,경상,대,충청남도 천안시 동남구 성남면,127.2325011,36.72908092
2022092600100027,2022년 9월 26일 05시,월요일,경기도 안성시 공도읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,28세,경상,대,경기도 안성시 공도읍,127.1832118,37.00071006
2022090500100635,2022년 9월 5일 22시,월요일,경상북도 칠곡군 석적읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,특수,남,69세,상해없음,승용,남,21세,중상,대,경상북도 칠곡군 석적읍,128.4469416,36.04926061
2022090800100056,2022년 9월 8일 06시,목요일,경기도 오산시 부산동,경상사고,0,0,1,0,차대차 - 추돌,기타,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,36세,경상,대,경기도 오산시 부산동,127.0877482,37.1534478
2022092100100018,2022년 9월 21일 03시,수요일,서울특별시 서초구 원지동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,37세,경상,대,서울특별시 서초구 원지동,127.0479721,37.44499174
2022100300100032,2022년 10월 3일 02시,월요일,경기도 성남시 분당구 삼평동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승합,남,48세,상해없음,승용,남,51세,상해없음,대,경기도 성남시 분당구 삼평동,127.108895,37.40201103
2022090500100064,2022년 9월 5일 07시,월요일,경기도 평택시 월곡동,중상사고,0,1,2,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,화물,남,38세,중상,화물,남,57세,경상,대,경기도 평택시 월곡동,127.139852,37.02228982
2022100100100151,2022년 10월 1일 09시,토요일,서울특별시 서초구 원지동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,66세,경상,대,서울특별시 서초구 원지동,127.0479721,37.44499174
2022092300100285,2022년 9월 23일 13시,금요일,경상북도 김천시 봉산면,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,38세,중상,화물,남,54세,경상,대,경상북도 김천시 봉산면,128.0324532,36.16921432
2022092100100409,2022년 9월 21일 16시,수요일,충청남도 천안시 동남구 신부동,경상사고,0,0,2,0,차대차 - 기타,기타,건조,맑음,기타 - 기타,특수,남,52세,상해없음,승용,여,44세,경상,대,충청남도 천안시 동남구 신부동,127.1643944,36.82567846
2022091300100348,2022년 9월 13일 17시,화요일,울산광역시 울주군 언양읍,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승합,남,38세,경상,대,울산광역시 울주군 언양읍,129.1587376,35.58521245
2022091200100247,2022년 9월 12일 16시,월요일,대전광역시 대덕구 와동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,41세,상해없음,승용,여,32세,경상,대,대전광역시 대덕구 와동,127.4278135,36.40770199
2022092400100187,2022년 9월 24일 11시,토요일,경기도 안성시 원곡면,경상사고,0,0,7,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승합,남,57세,상해없음,승합,남,60세,경상,대,경기도 안성시 원곡면,127.146979,37.04738111
2022091900100225,2022년 9월 19일 13시,월요일,충청북도 청주시 서원구 현도면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,화물,남,33세,경상,대,충청북도 청주시 서원구 현도면,127.4341543,36.49561819
2022100800100422,2022년 10월 8일 16시,토요일,대구광역시 북구 조야동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,여,36세,경상,대,대구광역시 북구 조야동,128.5755999,35.91659804
2022092700100095,2022년 9월 27일 08시,화요일,경기도 안성시 공도읍,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,38세,상해없음,승용,여,29세,경상,대,경기도 안성시 공도읍,127.1832118,37.00071006
2022100700100393,2022년 10월 7일 15시,금요일,경기도 오산시 원동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,65세,상해없음,승용,남,48세,경상,대,경기도 오산시 원동,127.0840611,37.14008768
2.02209E+15,2022년 9월 4일 21시,일요일,경기도 성남시 분당구 삼평동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,젖음/습기,비,단일로 - 기타,화물,남,55세,상해없음,승용,남,31세,경상,대,경기도 성남시 분당구 삼평동,127.108895,37.40201103
2022092400100373,2022년 9월 24일 15시,토요일,경상남도 양산시 하북면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,49세,경상,대,경상남도 양산시 하북면,129.0936549,35.45664037
