영업상태코드,지역구
1,서울특별시 광진구 화양동 23-39 
3,서울특별시 광진구 광장동 20-0번지 
1,서울특별시 동대문구 신설동 76-35 
1,서울특별시 동대문구 장안동 366-11 지하1층 
1,서울특별시 동대문구 답십리동 952-18번지 지하1층 
1,"서울특별시 동대문구 답십리동 961-2 지하1층 10,11,12호 "
1,서울특별시 동대문구 장안동 464-8번지 지하1층 
1,서울특별시 동대문구 답십리동 496-17 
3,서울특별시 동대문구 장안동 364-2
1,서울특별시 광진구 구의동 228-1
1,서울특별시 동대문구 이문동 256-26 (이문로 185) 
1,서울특별시 동대문구 전농동 597-10 
3,서울특별시 동대문구 장안동 344-9번지 
3,서울특별시 동대문구 휘경동 321-26번지 (지상2층) (이문로 38) 
3,서울특별시 동대문구 장안동 366-7
1,서울특별시 동대문구 장안동 365-3 (장평15길 28)
3,
3,서울특별시 동대문구 답십리동 495-1
1,서울특별시 동대문구 장안동 344-3번지 지하1층 
1,서울특별시 동대문구 장안동 344-9번지 지하1층 
1,서울특별시 동대문구 장안동 367-1 (장한로 126) 
1,서울특별시 동대문구 용두동 24-1번지 지하1층 
1,서울특별시 동대문구 장안동 372-4번지 지하1층 
1,서울특별시 동대문구 장안동 382-6 지하1층
1,서울특별시 동대문구 답십리동 494-5 지하1층 
3,서울특별시 동대문구 답십리동 729번지 
3,서울특별시 동대문구 장안동 367-7번지 (장한로 124) 
3,서울특별시 동대문구 장안동 373-4번지 (장일길 59) 
3,서울특별시 동대문구 장안동 373-1번지 
3,서울특별시 동대문구 장안동 366-6번지 (3층) 
3,"서울특별시 동대문구 장안동 365-6번지 ,7(6층) (장한로 92) "
3,"서울특별시 동대문구 장안동 365-6번지 ,7(7층) (장한로 92) "
1,서울특별시 동대문구 장안동 365-8
3,서울특별시 동대문구 장안동 367-6 (장평11길 4)
3,서울특별시 동대문구 장안동 365-1 지하1층
3,서울특별시 동대문구 장안동 368-4번지 (장한로 130) 
3,서울특별시 동대문구 전농동 622-1번지 
3,서울특별시 동대문구 답십리동 234번지 
3,서울특별시 동대문구 답십리동 530-17번지 
3,서울특별시 동대문구 장안동 345-8번지 
3,서울특별시 동대문구 답십리동 530-15번지 
3,서울특별시 동대문구 장안동 366-7번지 
3,서울특별시 동대문구 답십리동 193번지 
3,서울특별시 동대문구 전농동 597-5번지 (망우로 44) 
3,서울특별시 동대문구 장안동 465-11번지 
3,서울특별시 동대문구 장안동 372-4번지 
3,서울특별시 동대문구 답십리동 492-3번지 
3,서울특별시 동대문구 장안동 366-1번지 
3,서울특별시 동대문구 전농동 620-4번지 
3,서울특별시 동대문구 장안동 373-3번지 
3,서울특별시 동대문구 장안동 464-3번지 나동지층 
3,서울특별시 동대문구 답십리동 492-1번지 
3,서울특별시 동대문구 답십리동 509번지 
1,서울특별시 동대문구 전농동 602-18번지 지하1층 
1,서울특별시 동대문구 장안동 366-9번지 
1,서울특별시 동대문구 용두동 24-2번지 지하1층 
1,서울특별시 동대문구 장안동 365-7번지 7층 
1,서울특별시 동대문구 장안동 366-6번지 
1,서울특별시 동대문구 장안동 365-7번지 6층 
1,서울특별시 동대문구 휘경동 336번지 지하1층 
1,서울특별시 동대문구 장안동 374-3번지 
1,서울특별시 동대문구 답십리동 952-18번지 
1,서울특별시 동대문구 장안동 366-1번지 지하1층 
1,서울특별시 동대문구 장안동 365-6번지 
1,서울특별시 동대문구 용두동 36-1 
1,서울특별시 동대문구 장안동 108-5번지 (한천로 190) 
1,서울특별시 동대문구 장안동 372-14 (지하2층) 
1,서울특별시 동대문구 장안동 372-3 
1,서울특별시 동대문구 답십리동 961-9
3,서울특별시 동대문구 장안동 364-1 지하1층
1,서울특별시 동대문구 장안동 464-1
1,서울특별시 동대문구 휘경동 321-25
1,서울특별시 동대문구 장안동 367-8 
1,서울특별시 동대문구 이문동 358-3번지 (지하1층) 
1,서울특별시 동대문구 이문동 255-260번지 (이문로 174) 
1,서울특별시 동대문구 장안동 367-3번지 
1,서울특별시 동대문구 장안동 366-2
1,서울특별시 동대문구 장안동 372-4
3,서울특별시 동대문구 장안동 366-2 지하1층
1,서울특별시 동대문구 용두동 689-19번지 (왕산로 248-1) 
1,서울특별시 동대문구 장안동 431-2번지 
1,서울특별시 동대문구 청량리동 30-1 
1,서울특별시 동대문구 장안동 464-4번지 
1,서울특별시 동대문구 휘경동 321-57번지 
1,서울특별시 동대문구 장안동 365-6번지 8층 
1,
3,서울특별시 동대문구 전농동 620-49번지 (청량리역2길 16) 
3,서울특별시 동대문구 답십리동 497-23번지 
3,서울특별시 동대문구 장안동 365-1번지 
3,서울특별시 동대문구 전농동 597-3번지 
3,서울특별시 동대문구 장안동 431-2번지 
3,서울특별시 동대문구 장안동 366-6번지 
3,서울특별시 동대문구 전농동 620-122번지 
3,서울특별시 동대문구 답십리동 496-2번지 (천호대로 101) 
3,서울특별시 동대문구 전농동 620-27번지 
3,서울특별시 동대문구 답십리동 530-17번지 
3,서울특별시 동대문구 장안동 345-8번지 (지하1층) (장평15길 19-1) 
3,서울특별시 동대문구 장안동 365-9번지 (장한로 100) 
3,서울특별시 동대문구 전농동 620-69번지 
3,서울특별시 동대문구 청량리동 317-0번지 
3,서울특별시 동대문구 장안동 372-2번지 
3,서울특별시 동대문구 장안동 365-2번지 (지하1층) (장평9길 6) 
3,서울특별시 동대문구 장안동 366-6번지 (지상3층) (장한로 106) 
3,서울특별시 동대문구 답십리동 497-23번지 지하1층 
3,서울특별시 동대문구 전농동 620-49번지 
3,서울특별시 동대문구 신설동 76-25 2층 
3,서울특별시 동대문구 휘경동 320-2번지 
3,서울특별시 동대문구 장안동 372-12번지 
3,서울특별시 동대문구 전농동 622-1번지 
3,서울특별시 동대문구 답십리동 530-15번지 (지상3층) 
3,서울특별시 동대문구 장안동 465-2번지 
3,서울특별시 동대문구 전농동 622-1 
3,서울특별시 동대문구 장안동 366-7번지 경남관광호텔 
3,서울특별시 동대문구 장안동 365-9번지 
3,서울특별시 동대문구 휘경동 330번지 (이문로 22) 
3,서울특별시 동대문구 답십리동 496-2번지 
3,서울특별시 동대문구 전농동 597-11번지 
3,서울특별시 동대문구 답십리동 961-9번지 
3,서울특별시 동대문구 답십리동 492-1번지 
3,서울특별시 동대문구 장안동 365-1번지 
3,서울특별시 동대문구 장안동 366-1번지 
3,서울특별시 동대문구 장안동 365-1번지 
3,서울특별시 동대문구 이문동 256-371번지 
3,서울특별시 동대문구 답십리동 109번지 
3,서울특별시 동대문구 청량리동 235-4번지 
3,서울특별시 동대문구 장안동 372-3번지 (장한로 111) 
3,서울특별시 동대문구 장안동 344-4번지 지하1층 
3,서울특별시 동대문구 장안동 368-4번지 (장한로 130) 
3,서울특별시 동대문구 답십리동 624번지 
3,서울특별시 동대문구 장안동 372-9번지 지하1층 
3,서울특별시 동대문구 답십리동 819번지 
3,서울특별시 영등포구 여의도동 45-18번지 가든빌딩 지하101호 
3,서울특별시 동대문구 장안동 416-6 동보빌딩 
3,서울특별시 동대문구 장안동 464-3번지 
3,서울특별시 동대문구 장안동 372-5번지 
3,서울특별시 동대문구 휘경동 336-7번지 (이문로 6-1) 
3,서울특별시 동대문구 장안동 366-9번지 (지하1층) (장평15길 26) 
3,서울특별시 동대문구 장안동 373-4번지 (장일길 59) 
3,서울특별시 동대문구 장안동 373-4번지 (장일길 59) 
3,서울특별시 동대문구 장안동 367-1번지 
3,서울특별시 동대문구 장안동 364-4번지 
3,서울특별시 동대문구 전농동 620-27번지 8층 
3,서울특별시 동대문구 장안동 365-2번지 
3,서울특별시 동대문구 청량리동 774-0번지 현대코아서관지하2층 
3,서울특별시 동대문구 장안동 465-2번지 3 
3,서울특별시 동대문구 장안동 364-5번지 (장한로 80) 
3,서울특별시 동대문구 청량리동 235-4번지 
3,서울특별시 동대문구 답십리동 530-17번지 
3,서울특별시 동대문구 장안동 366-2번지 (지하1층) (장평10길 4) 
3,서울특별시 동대문구 장안동 372-1번지 
3,서울특별시 동대문구 장안동 103-1번지 (사가정길 222) 
3,서울특별시 동대문구 답십리동 492-1번지 
3,서울특별시 동대문구 용두동 9-6번지 
3,서울특별시 동대문구 전농동 602-23번지 (망우로 52-1) 
3,서울특별시 동대문구 답십리동 530-15번지 
3,서울특별시 동대문구 전농동 620-49번지 
3,서울특별시 동대문구 전농동 622-1번지 
3,서울특별시 동대문구 답십리동 497-23번지 지하1층 
3,서울특별시 동대문구 장안동 372-12번지 지하1층 
3,서울특별시 동대문구 제기동 654-1번지 (왕산로 305) 
3,서울특별시 동대문구 장안동 364-5번지 
3,서울특별시 동대문구 전농동 620-4번지 
3,서울특별시 동대문구 전농동 620-4번지 지하1층 
3,서울특별시 동대문구 장안동 364-5번지 
3,서울특별시 동대문구 장안동 366-2번지 지하1층 
3,서울특별시 동대문구 답십리동 126번지 
3,서울특별시 동대문구 답십리동 825번지 
3,서울특별시 동대문구 제기동 1140-5번지 
3,서울특별시 동대문구 장안동 372-5번지 (장한로 105) 
3,서울특별시 동대문구 답십리동 530-15번지 지하1층 7호
3,서울특별시 동대문구 신설동 76-28번지 
3,서울특별시 동대문구 장안동 374-3번지 
3,"서울특별시 동대문구 전농동 620-25번지 ,26,27 "
3,서울특별시 동대문구 청량리동 50-1번지 
3,서울특별시 동대문구 장안동 464-1번지 
3,서울특별시 동대문구 장안동 368-4번지 
3,서울특별시 동대문구 장안동 345-2번지 
3,서울특별시 동대문구 장안동 373-2번지 
3,서울특별시 동대문구 답십리동 493-3 (천호대로 137) 
3,서울특별시 동대문구 신설동 76-25 3층 
3,서울특별시 동대문구 장안동 364-4번지 
3,서울특별시 동대문구 전농동 597-2번지 
3,서울특별시 동대문구 장안동 373-2번지 
3,서울특별시 동대문구 전농동 602-23번지 
3,서울특별시 동대문구 답십리동 909번지 
3,서울특별시 동대문구 전농동 620-49번지 
3,서울특별시 동대문구 휘경동 330-0번지 
3,서울특별시 동대문구 장안동 371-4번지 
3,서울특별시 동대문구 장안동 372-9번지 
3,서울특별시 동대문구 장안동 364-1번지 
3,서울특별시 동대문구 전농동 597-3번지 
3,서울특별시 동대문구 장안동 433-19번지 
3,서울특별시 동대문구 장안동 366-2번지 
3,서울특별시 동대문구 답십리동 982번지 
3,서울특별시 동대문구 장안동 366-11번지 
3,서울특별시 동대문구 장안동 373-3번지 지하1층 
3,서울특별시 동대문구 장안동 373-3번지 
3,서울특별시 동대문구 장안동 364-1번지 
3,서울특별시 동대문구 답십리동 530-17번지 
3,서울특별시 동대문구 장안동 372-5번지 (장한로 105) 
3,서울특별시 동대문구 장안동 364-3번지 
3,서울특별시 동대문구 답십리동 494-5번지 6 
3,서울특별시 동대문구 답십리동 125번지 
3,서울특별시 동대문구 장안동 364-2번지 
3,서울특별시 동대문구 답십리동 401번지 
3,서울특별시 동대문구 답십리동 109번지 
3,서울특별시 동대문구 장안동 367-2번지 
3,서울특별시 동대문구 용두동 34-10번지 
3,서울특별시 동대문구 장안동 433-2번지 
3,서울특별시 강북구 수유동 48-8번지 지상3층 
3,서울특별시 동대문구 장안동 345-2번지 
3,서울특별시 동대문구 장안동 367-1번지 
3,서울특별시 중랑구 묵동 165-0번지 
1,서울특별시 중랑구 상봉동 106-24 
3,서울특별시 중랑구 상봉동 118-0번지 
3,서울특별시 중랑구 묵동 238-13번지 
3,서울특별시 중랑구 상봉동 115-21번지 
3,서울특별시 중랑구 상봉동 107-43번지 
3,서울특별시 중랑구 상봉동 90-3번지 
3,서울특별시 중랑구 망우동 564-11번지 
3,서울특별시 중랑구 상봉동 88-92번지 
3,서울특별시 중랑구 상봉동 88-92번지 
3,서울특별시 중랑구 상봉동 92-2번지 
3,서울특별시 중랑구 상봉동 89-41번지 
3,서울특별시 중랑구 묵동 165번지 
3,서울특별시 중랑구 망우동 506-8번지 
3,서울특별시 중랑구 상봉동 89-1번지 5층 
3,서울특별시 중랑구 묵동 170-25번지 
3,서울특별시 중랑구 상봉동 91-1번지 
3,서울특별시 중랑구 망우동 508-1번지 
3,서울특별시 중랑구 망우동 563-16번지 
3,서울특별시 중랑구 면목동 604-7 
3,서울특별시 중랑구 망우동 490-19번지 
3,서울특별시 중랑구 상봉동 89-0번지 
3,서울특별시 중랑구 묵동 175-2번지 
3,서울특별시 중랑구 묵동 238-8번지 
3,서울특별시 중랑구 상봉동 89-41번지 
3,서울특별시 중랑구 상봉동 89-1번지 5층 
1,서울특별시 중랑구 상봉동 91-1 
1,서울특별시 중랑구 상봉동 91-1번지 
1,서울특별시 중랑구 상봉동 89-1번지 
1,서울특별시 중랑구 상봉동 89-17번지 
1,서울특별시 중랑구 묵동 238-9 
1,서울특별시 중랑구 상봉동 90-10번지 
1,서울특별시 중랑구 상봉동 89-1번지 
1,서울특별시 중랑구 묵동 245-6번지 
1,서울특별시 중랑구 상봉동 88-92번지 
1,서울특별시 중랑구 면목동 611-3번지 
1,서울특별시 중랑구 면목동 604-44 
1,서울특별시 중랑구 상봉동 89-16 
1,서울특별시 중랑구 면목동 604-41번지 
3,서울특별시 중랑구 망우동 564-0 
3,서울특별시 성북구 하월곡동 88-71번지 
1,서울특별시 성북구 보문동4가 77-2번지 외3필지(76번지포함) 
3,서울특별시 성북구 종암동 16-4번지 
1,서울특별시 중랑구 상봉동 92-2
3,서울특별시 중랑구 상봉동 90-1
1,서울특별시 중랑구 묵동 182-21
3,서울특별시 성북구 성북동 330-115번지 
3,"서울특별시 성북구 안암동5가 104-119번지 ,104-129 "
3,서울특별시 성북구 성북동 323번지 
3,서울특별시 성북구 길음동 535-20번지 
3,서울특별시 성북구 종암동 3-1343번지 
3,서울특별시 성북구 하월곡동 88-413번지 
3,서울특별시 성북구 석관동 337-1번지 
3,서울특별시 성북구 동선동1가 114-1번지 플라망스타워1502호 
3,서울특별시 성북구 동소문동6가 133-1번지 
