사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,lat(위도),lon(경도)
2019032900100107.0,2019년 3월 29일 08시,금요일,서울특별시 은평구 진관동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,29세,상해없음,보행자,남,6세,경상,37.55690565841486,127.08380109528696
2019033000100429.0,2019년 3월 30일 15시,토요일,서울특별시 노원구 중계동,경상사고,0.0,0.0,2.0,0.0,차대사람 - 보도통행중,신호위반,건조,맑음,단일로 - 기타,이륜,남,24세,경상,보행자,남,8세,경상,37.634059420284,126.9321572889678
2019033100100138.0,2019년 3월 31일 11시,일요일,서울특별시 광진구 자양동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 길가장자리구역통행중,신호위반,건조,맑음,단일로 - 기타,이륜,남,24세,상해없음,보행자,여,7세,경상,37.65413730508058,127.07221699808558
2019033100100163.0,2019년 3월 31일 12시,일요일,서울특별시 강북구 수유동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,보행자,남,7세,부상신고,37.531302463281584,127.07991415129932
2019040100100394.0,2019년 4월 1일 15시,월요일,서울특별시 송파구 삼전동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,남,12세,경상,37.64354417845321,127.01563611049176
2019040100100471.0,2019년 4월 1일 17시,월요일,서울특별시 동대문구 장안동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,53세,상해없음,보행자,남,4세,경상,37.50599909572692,127.08952606174807
2019040100100477.0,2019년 4월 1일 17시,월요일,서울특별시 구로구 고척동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,66세,상해없음,보행자,여,11세,중상,37.56875553603014,127.07289829213398
2019040200100125.0,2019년 4월 2일 08시,화요일,서울특별시 영등포구 도림동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,기타,건조,맑음,교차로 - 교차로안,자전거,남,54세,기타불명,보행자,여,10세,경상,37.5049920002373,126.8558498747042
2019040200100259.0,2019년 4월 2일 11시,화요일,서울특별시 금천구 시흥동,중상사고,0.0,1.0,0.0,1.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,화물,남,41세,상해없음,보행자,여,32세,중상,37.50967189094249,126.90788025437612
2019040200100510.0,2019년 4월 2일 18시,화요일,서울특별시 중랑구 망우동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,74세,상해없음,보행자,여,12세,중상,37.449952912840125,126.91978145787957
2019040300100307.0,2019년 4월 3일 14시,수요일,서울특별시 영등포구 여의도동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,여,12세,경상,37.60056260575018,127.10347373759303
2019040300100418.0,2019년 4월 3일 17시,수요일,서울특별시 강북구 번동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,기타불명,기타불명,미분류,기타불명,보행자,남,7세,경상,37.5214845492166,126.93276260485564
2019040400100394.0,2019년 4월 4일 16시,목요일,서울특별시 관악구 신림동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,52세,상해없음,보행자,남,3세,경상,37.63952674264823,127.02737074290737
2019040400100566.0,2019년 4월 4일 20시,목요일,서울특별시 송파구 가락동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,59세,기타불명,보행자,남,6세,경상,37.47919532844222,126.92950840448296
2019040500100295.0,2019년 4월 5일 14시,금요일,서울특별시 강서구 방화동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,41세,상해없음,보행자,남,7세,중상,37.497500814410046,127.11960870367515
2019040500100418.0,2019년 4월 5일 17시,금요일,서울특별시 강동구 암사동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,35세,상해없음,보행자,남,4세,경상,37.56829060999575,126.8075648135505
2019040700100291.0,2019년 4월 7일 15시,일요일,서울특별시 강동구 고덕동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,72세,상해없음,보행자,여,8세,중상,37.55303758829674,127.12654968472842
2019040800100122.0,2019년 4월 8일 08시,월요일,서울특별시 중랑구 신내동,중상사고,0.0,1.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,보행자,여,69세,중상,37.570241868972126,127.15845423168456
2019040900100319.0,2019년 4월 9일 15시,화요일,서울특별시 구로구 구로동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,38세,상해없음,보행자,남,9세,부상신고,37.61085577850683,127.10074516928768
2019040900100381.0,2019년 4월 9일 17시,화요일,서울특별시 강서구 염창동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,39세,상해없음,보행자,여,7세,경상,37.49388782573068,126.87609261395586
2019041000100463.0,2019년 4월 10일 18시,수요일,서울특별시 관악구 신림동,중상사고,0.0,2.0,0.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,여,26세,상해없음,보행자,남,12세,중상,37.5518810356233,126.86769600295484
2019041100100390.0,2019년 4월 11일 17시,목요일,서울특별시 서초구 반포동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 차도통행중,기타,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,남,9세,중상,37.48250222443384,126.91819518434995
2019041200100312.0,2019년 4월 12일 14시,금요일,서울특별시 강남구 청담동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,68세,상해없음,보행자,남,6세,경상,37.4994983989135,127.0001411820486
2019041200100477.0,2019년 4월 12일 18시,금요일,서울특별시 노원구 상계동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,43세,상해없음,보행자,남,10세,중상,37.52164780277731,127.0573915277612
2019041300100429.0,2019년 4월 13일 16시,토요일,서울특별시 중구 남대문로1가,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,59세,상해없음,보행자,남,12세,경상,37.6480428437137,127.05717531313036
2019041300100434.0,2019년 4월 13일 16시,토요일,서울특별시 서초구 신원동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,62세,상해없음,보행자,여,4세,부상신고,37.55674782856443,126.97419406234044
2019041300100435.0,2019년 4월 13일 16시,토요일,서울특별시 양천구 신월동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,44세,상해없음,보행자,남,7세,중상,37.45531138431775,127.0559962999257
2019041300100473.0,2019년 4월 13일 17시,토요일,서울특별시 구로구 개봉동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,남,5세,부상신고,37.51766421131472,126.83778252694586
2019041300100509.0,2019년 4월 13일 18시,토요일,서울특별시 중랑구 면목동,경상사고,0.0,0.0,7.0,1.0,차대사람 - 횡단중,중앙선침범,건조,맑음,교차로 - 교차로안,이륜,남,18세,상해없음,보행자,남,11세,경상,37.48998321578252,126.85561680772103
2019041400100200.0,2019년 4월 14일 13시,일요일,서울특별시 서대문구 홍제동,경상사고,0.0,0.0,2.0,0.0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,원동기,남,21세,상해없음,보행자,여,36세,경상,37.58261062228193,127.08850552087748
2019041400100205.0,2019년 4월 14일 13시,일요일,서울특별시 송파구 잠실동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,28세,상해없음,보행자,남,8세,중상,37.586194945681314,126.9466224372038
2019041500100432.0,2019년 4월 15일 16시,월요일,서울특별시 광진구 중곡동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,65세,상해없음,보행자,여,10세,중상,37.50494658028271,127.08496090490593
2019041500100544.0,2019년 4월 15일 18시,월요일,서울특별시 광진구 구의동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,여,7세,중상,37.55731615555799,127.08263263894352
2019041500100546.0,2019년 4월 15일 18시,월요일,서울특별시 양천구 신월동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,여,8세,경상,37.53927898034287,127.09526371174046
2019041600100120.0,2019년 4월 16일 08시,화요일,서울특별시 광진구 자양동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,9세,경상,37.52892847965134,126.83252210238226
2019041600100565.0,2019년 4월 16일 19시,화요일,서울특별시 은평구 갈현동,중상사고,0.0,1.0,1.0,0.0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51세,상해없음,보행자,여,35세,중상,37.53561930493387,127.07973147404508
2019041700100288.0,2019년 4월 17일 13시,수요일,서울특별시 중랑구 면목동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,이륜,여,47세,상해없음,보행자,남,4세,경상,37.613801449330346,126.91454505493796
2019041700100399.0,2019년 4월 17일 16시,수요일,서울특별시 성북구 정릉동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,42세,상해없음,보행자,여,6세,경상,37.57400265607785,127.08079554206114
2019041800100155.0,2019년 4월 18일 09시,목요일,서울특별시 송파구 송파동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,여,4세,중상,37.61671024055436,127.00883031166596
2019041800100324.0,2019년 4월 18일 14시,목요일,서울특별시 서초구 서초동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,26세,상해없음,보행자,남,10세,경상,37.50278928460274,127.11328006463069
2019041800100426.0,2019년 4월 18일 17시,목요일,서울특별시 은평구 증산동,중상사고,0.0,1.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,40세,상해없음,보행자,여,8세,경상,37.49602432496492,127.02096854048312
2019041900100342.0,2019년 4월 19일 14시,금요일,서울특별시 강북구 수유동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,보행자,남,8세,부상신고,37.58500666363605,126.909719167511
2019042000100271.0,2019년 4월 20일 12시,토요일,서울특별시 강서구 내발산동,경상사고,0.0,0.0,2.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,47세,경상,보행자,여,7세,경상,37.63684496830419,127.01948786064094
2019042100100264.0,2019년 4월 21일 15시,일요일,서울특별시 중랑구 묵동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,보행자,남,11세,중상,37.55290964814031,126.83029308860417
2019042200100171.0,2019년 4월 22일 09시,월요일,서울특별시 마포구 상암동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,46세,상해없음,보행자,남,6세,경상,37.60633631803001,127.07892605411148
2019042200100489.0,2019년 4월 22일 17시,월요일,서울특별시 강남구 대치동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,보행자,여,10세,중상,37.581034878691206,126.88215010023023
2019042300100361.0,2019년 4월 23일 16시,화요일,서울특별시 성동구 상왕십리동,경상사고,0.0,0.0,1.0,1.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,16세,상해없음,보행자,여,9세,경상,37.50060482857284,127.05121415644793
2019042400100420.0,2019년 4월 24일 16시,수요일,서울특별시 관악구 신림동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,46세,상해없음,보행자,여,10세,경상,37.56895454834774,127.02585801582794
2019042400100509.0,2019년 4월 24일 18시,수요일,서울특별시 강남구 역삼동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,보행자,남,8세,경상,37.47992912620551,126.91551197192328
2019042600100370.0,2019년 4월 26일 15시,금요일,서울특별시 영등포구 문래동6가,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로안,승용,여,69세,상해없음,보행자,남,9세,경상,37.494564014398456,127.0390666639548
2019042600100497.0,2019년 4월 26일 18시,금요일,서울특별시 구로구 구로동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,43세,상해없음,보행자,여,5세,경상,37.51865594806343,126.88448670574064
2019042600100555.0,2019년 4월 26일 19시,금요일,서울특별시 구로구 고척동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,37세,상해없음,보행자,남,10세,부상신고,37.487203588786365,126.89063809495616
2019042700100166.0,2019년 4월 27일 09시,토요일,서울특별시 강남구 도곡동,경상사고,0.0,0.0,1.0,1.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,57세,부상신고,보행자,남,11세,경상,37.50547462612979,126.85675085800888
2019042700100573.0,2019년 4월 27일 19시,토요일,서울특별시 강북구 번동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,화물,남,65세,상해없음,보행자,남,11세,경상,37.48463578634027,127.05202229420476
2019042700100574.0,2019년 4월 27일 19시,토요일,서울특별시 성동구 행당동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 보도통행중,기타,건조,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,24세,상해없음,보행자,남,8세,부상신고,37.63509890269496,127.03132029899795
2019042800100199.0,2019년 4월 28일 13시,일요일,서울특별시 성북구 동선동1가,중상사고,0.0,1.0,0.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,보행자,여,11세,중상,37.55845087589839,127.03876398048054
2019042800100204.0,2019년 4월 28일 13시,일요일,서울특별시 강서구 내발산동,경상사고,0.0,0.0,2.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,46세,상해없음,보행자,여,34세,경상,37.59164552513501,127.0179662610179
2019050100100406.0,2019년 5월 1일 17시,수요일,서울특별시 구로구 고척동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,기타,단일로 - 기타,이륜,여,30세,기타불명,보행자,여,11세,경상,37.55779204655526,126.84423209066868
2019050200100118.0,2019년 5월 2일 08시,목요일,서울특별시 송파구 가락동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,9세,경상,37.50247550475007,126.86384763746742
2019050200100307.0,2019년 5월 2일 13시,목요일,서울특별시 용산구 이촌동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,63세,상해없음,보행자,남,5세,경상,37.49449497362896,127.13248636890418
2019050300100502.0,2019년 5월 3일 17시,금요일,서울특별시 양천구 목동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,48세,기타불명,보행자,여,11세,경상,37.521038922120105,126.97275859121856
2019050400100275.0,2019년 5월 4일 12시,토요일,서울특별시 강동구 암사동,경상사고,0.0,0.0,2.0,0.0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,46세,상해없음,보행자,여,36세,경상,37.53869192439622,126.8774173567079
2019050400100276.0,2019년 5월 4일 12시,토요일,서울특별시 은평구 불광동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,54세,상해없음,보행자,남,9세,경상,37.55141657281416,127.1269992996436
2019050400100315.0,2019년 5월 4일 13시,토요일,서울특별시 중랑구 면목동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,승용,남,60세,상해없음,보행자,남,4세,경상,37.62495700631538,126.92864554801118
2019050400100402.0,2019년 5월 4일 15시,토요일,서울특별시 송파구 가락동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,24세,상해없음,보행자,남,8세,경상,37.57414531671999,127.08290112106734
2019050400100590.0,2019년 5월 4일 20시,토요일,서울특별시 성동구 성수동2가,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,31세,상해없음,보행자,남,5세,경상,37.50147006330782,127.12913728493449
2019050500100234.0,2019년 5월 5일 13시,일요일,서울특별시 동작구 신대방동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,63세,상해없음,보행자,남,8세,경상,37.534943005409694,127.05504922802491
2019050500100324.0,2019년 5월 5일 15시,일요일,서울특별시 송파구 가락동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,53세,상해없음,보행자,남,12세,부상신고,37.49179972694408,126.924638842502
2019050500100365.0,2019년 5월 5일 16시,일요일,서울특별시 금천구 독산동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,기타,건조,맑음,교차로 - 교차로안,승용,남,58세,상해없음,보행자,남,7세,경상,37.49450891188711,127.11701066970524
2019050500100402.0,2019년 5월 5일 17시,일요일,서울특별시 서대문구 남가좌동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,원동기,남,55세,상해없음,보행자,남,6세,중상,37.47323724731321,126.89858883829017
2019050600100279.0,2019년 5월 6일 14시,월요일,서울특별시 구로구 개봉동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,39세,상해없음,보행자,여,7세,부상신고,37.57848090902907,126.92246623769242
2019050700100410.0,2019년 5월 7일 15시,화요일,서울특별시 영등포구 신길동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,보행자,여,7세,경상,37.49163576143945,126.85452796711402
2019050700100506.0,2019년 5월 7일 17시,화요일,서울특별시 광진구 구의동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,보행자,여,9세,경상,37.49804207365492,126.9128253892835
2019050700100507.0,2019년 5월 7일 17시,화요일,서울특별시 동작구 사당동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,79세,상해없음,보행자,남,7세,경상,37.54350177777559,127.09132416961349
2019050700100508.0,2019년 5월 7일 17시,화요일,서울특별시 강서구 공항동,사망사고,1.0,0.0,0.0,0.0,차대사람 - 차도통행중,기타,건조,맑음,단일로 - 기타,승용,여,65세,상해없음,보행자,남,4세,사망,37.48314093748013,126.97569437328552
2019050800100519.0,2019년 5월 8일 18시,수요일,서울특별시 강동구 천호동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,이륜,남,67세,상해없음,보행자,여,5세,부상신고,37.55658010749457,126.81337939122804
2019050800100605.0,2019년 5월 8일 20시,수요일,서울특별시 구로구 구로동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,이륜,남,17세,상해없음,보행자,남,7세,경상,37.54291340350813,127.13166018945552
2019050900100408.0,2019년 5월 9일 16시,목요일,서울특별시 송파구 문정동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,52세,상해없음,보행자,여,5세,중상,37.49948277726234,126.88421422087453
2019051000100279.0,2019년 5월 10일 12시,금요일,서울특별시 노원구 월계동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 고가도로위,기타불명,기타불명,미분류,기타불명,보행자,남,11세,경상,37.48635603346517,127.13260542273396
2019051000100543.0,2019년 5월 10일 18시,금요일,서울특별시 송파구 마천동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,남,6세,경상,37.62057144398808,127.05755360933
2019051100100482.0,2019년 5월 11일 16시,토요일,서울특별시 강서구 화곡동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 길가장자리구역통행중,신호위반,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,남,8세,경상,37.50170399052471,127.1436402721586
2019051100100524.0,2019년 5월 11일 17시,토요일,서울특별시 강남구 대치동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 횡단중,기타,건조,맑음,교차로 - 교차로안,승용,여,53세,기타불명,보행자,여,11세,부상신고,37.54322768045925,126.84123541440268
2019051100100632.0,2019년 5월 11일 20시,토요일,서울특별시 용산구 한남동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,53세,상해없음,보행자,남,6세,경상,37.494485781469926,127.0611266453746
2019051200100254.0,2019년 5월 12일 13시,일요일,서울특별시 종로구 세종로,중상사고,0.0,1.0,3.0,1.0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,승용,남,39세,상해없음,보행자,여,50세,경상,37.53394963393202,127.00907931938792
2019051300100107.0,2019년 5월 13일 08시,월요일,서울특별시 강남구 압구정동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,보행자,여,11세,중상,37.57531099760727,126.97722316957272
2019051300100399.0,2019년 5월 13일 16시,월요일,서울특별시 노원구 상계동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,기타,건조,흐림,교차로 - 교차로횡단보도내,승합,남,75세,상해없음,보행자,남,8세,중상,37.53197614554546,127.02686184702948
2019051300100476.0,2019년 5월 13일 18시,월요일,서울특별시 강남구 대치동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,42세,상해없음,보행자,여,75세,상해없음,37.667489703287806,127.05852249767072
2019051300100514.0,2019년 5월 13일 19시,월요일,서울특별시 구로구 오류동,중상사고,0.0,1.0,0.0,0.0,차대사람 - 횡단중,기타,건조,맑음,교차로 - 교차로안,승용,여,40세,상해없음,보행자,남,12세,중상,37.504210343606935,127.05361377784564
2019051400100440.0,2019년 5월 14일 17시,화요일,서울특별시 중랑구 상봉동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,53세,상해없음,보행자,여,9세,부상신고,37.496201042671885,126.8422596218537
2019051500100400.0,2019년 5월 15일 15시,수요일,서울특별시 강동구 고덕동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,보행자,남,9세,경상,37.60325781890322,127.08774606240456
2019051600100490.0,2019년 5월 16일 17시,목요일,서울특별시 광진구 구의동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,남,8세,경상,37.55715471862405,127.15244534473464
2019051600100492.0,2019년 5월 16일 17시,목요일,서울특별시 영등포구 영등포동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,40세,상해없음,보행자,여,7세,경상,37.54983338493607,127.08990844701007
2019051600100493.0,2019년 5월 16일 17시,목요일,서울특별시 영등포구 여의도동,부상신고사고,0.0,0.0,0.0,1.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,보행자,남,2세,부상신고,37.51147103254311,126.90358894890308
2019051700100366.0,2019년 5월 17일 15시,금요일,서울특별시 강북구 번동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승합,남,63세,상해없음,보행자,남,7세,경상,37.52402373988254,126.91558686079796
2019051700100369.0,2019년 5월 17일 15시,금요일,서울특별시 성동구 성수동1가,경상사고,0.0,0.0,1.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,건설기계,남,36세,상해없음,보행자,여,10세,경상,37.62803408683544,127.04091819115574
2019051700100372.0,2019년 5월 17일 15시,금요일,서울특별시 구로구 구로동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,이륜,남,55세,상해없음,보행자,남,7세,경상,37.54033916268606,127.04951589081224
2019051700100495.0,2019년 5월 17일 18시,금요일,서울특별시 광진구 광장동,경상사고,0.0,0.0,1.0,0.0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승합,남,76세,기타불명,보행자,여,11세,경상,37.48733878641232,126.89063699675891
2019051800100294.0,2019년 5월 18일 12시,토요일,서울특별시 송파구 문정동,경상사고,0.0,0.0,2.0,0.0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,62세,상해없음,보행자,여,10세,경상,37.54804332282341,127.10687662139964
