사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,고속도로명
2022100100100104,2022년 10월 1일 07시,토요일,경기도 화성시 정남면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,남,33세,경상,평택화성고속도로
2022100100100179,2022년 10월 1일 10시,토요일,경기도 화성시 정남면,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,남,33세,경상,평택화성고속도로
2022101800100053,2022년 10월 18일 07시,화요일,경기도 화성시 정남면,중상사고,0,1,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,55세,기타불명,승용,남,44세,경상,평택화성고속도로
2022102400100208,2022년 10월 24일 10시,월요일,경기도 화성시 정남면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,23세,상해없음,화물,남,32세,경상,평택화성고속도로
2022102900100420,2022년 10월 29일 17시,토요일,경기도 화성시 정남면,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,젖음/습기,안개,기타 - 기타,화물,남,38세,상해없음,승용,남,42세,경상,평택화성고속도로
2022110300100484,2022년 11월 3일 19시,목요일,경기도 평택시 서탄면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,기타불명,미분류,기타불명,승용,남,54세,경상,평택화성고속도로
2022110400100446,2022년 11월 4일 16시,금요일,경기도 화성시 양감면,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,62세,상해없음,승용,여,47세,경상,평택화성고속도로
2022111800100055,2022년 11월 18일 06시,금요일,경기도 평택시 서탄면,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,25세,상해없음,화물,남,60세,경상,평택화성고속도로
2022112500100343,2022년 11월 25일 16시,금요일,경기도 화성시 양감면,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,54세,상해없음,승용,남,64세,경상,평택화성고속도로
2022113000100357,2022년 11월 30일 17시,수요일,경기도 화성시 양감면,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,57세,경상,화물,남,50세,경상,평택화성고속도로
2022120200100172,2022년 12월 2일 10시,금요일,경기도 화성시 양감면,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,32세,경상,평택화성고속도로
2022052100100316,2022년 5월 21일 14시,토요일,울산광역시 울주군 삼남읍,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,46세,경상,함양울산고속도로
2022070900100316,2022년 7월 9일 15시,토요일,울산광역시 울주군 상북면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,65세,상해없음,승용,남,40세,경상,함양울산고속도로
2022010300100068,2022년 1월 3일 07시,월요일,전라북도 정읍시 북면,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,여,54세,경상,호남고속도로
2022010400100046,2022년 1월 4일 07시,화요일,전라북도 전주시 덕진구 용정동,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,화물,남,56세,상해없음,화물,남,38세,경상,호남고속도로
2022010700100540,2022년 1월 7일 20시,금요일,전라남도 순천시 승주읍,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,중상,,,,,호남고속도로
2022011400100467,2022년 1월 14일 18시,금요일,광주광역시 광산구 월계동,경상사고,0,0,3,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,44세,경상,승용,남,39세,경상,호남고속도로
2022011700100009,2022년 1월 17일 03시,월요일,광주광역시 북구 동림동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,중상,,,,,호남고속도로
2022011800100017,2022년 1월 18일 05시,화요일,전라남도 담양군 고서면,사망사고,2,0,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,18세,사망,,,,,호남고속도로
2022011800100471,2022년 1월 18일 18시,화요일,광주광역시 북구 문흥동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,여,54세,경상,호남고속도로
2022012700100022,2022년 1월 27일 05시,목요일,전라남도 장성군 장성읍,사망사고,1,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,61세,사망,화물,남,68세,중상,호남고속도로
2022020100100082,2022년 2월 1일 12시,화요일,광주광역시 광산구 용봉동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,여,31세,경상,호남고속도로
2022020100100083,2022년 2월 1일 12시,화요일,광주광역시 북구 동림동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,눈,단일로 - 기타,승용,남,62세,상해없음,승용,남,25세,경상,호남고속도로
2022021700100014,2022년 2월 17일 02시,목요일,전라북도 완주군 이서면,사망사고,1,1,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,화물,남,43세,사망,화물,남,56세,중상,호남고속도로
2022021900100166,2022년 2월 19일 13시,토요일,전라남도 곡성군 석곡면,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,여,25세,경상,호남고속도로
2022022000100105,2022년 2월 20일 12시,일요일,전라북도 전주시 덕진구 장동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,여,50세,경상,호남고속도로
2022022100100164,2022년 2월 21일 11시,월요일,광주광역시 광산구 월계동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,39세,경상,승용,남,28세,경상,호남고속도로
2022022100100447,2022년 2월 21일 19시,월요일,전라남도 순천시 주암면,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,18세,상해없음,승용,여,25세,경상,호남고속도로
2022022200100337,2022년 2월 22일 17시,화요일,광주광역시 북구 운암동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,기타 - 기타,승용,남,29세,기타불명,화물,남,51세,경상,호남고속도로
2022022500100555,2022년 2월 25일 22시,금요일,광주광역시 북구 동림동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,57세,상해없음,승용,남,33세,경상,호남고속도로
2022022600100236,2022년 2월 26일 14시,토요일,광주광역시 북구 운암동,경상사고,0,0,4,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 교량,승용,남,63세,경상,승용,여,48세,경상,호남고속도로
2022022600100286,2022년 2월 26일 16시,토요일,전라남도 곡성군 삼기면,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,여,58세,중상,호남고속도로
2022031200100252,2022년 3월 12일 16시,토요일,전라북도 정읍시 고부면,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,59세,중상,호남고속도로
2022032600100355,2022년 3월 26일 19시,토요일,충청남도 논산시 연무읍,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,40세,경상,승용,남,47세,경상,호남고속도로
2022032700100341,2022년 3월 27일 21시,일요일,광주광역시 북구 운암동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,26세,경상,호남고속도로
2022040100100522,2022년 4월 1일 22시,금요일,전라남도 장성군 장성읍,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승합,남,52세,기타불명,화물,남,60세,중상,호남고속도로
2022040300100209,2022년 4월 3일 15시,일요일,전라북도 전주시 덕진구 용정동,경상사고,0,0,11,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,21세,경상,호남고속도로
2022040800100638,2022년 4월 8일 21시,금요일,전라북도 익산시 갈산동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,57세,경상,호남고속도로
2022040900100036,2022년 4월 9일 01시,토요일,광주광역시 광산구 월계동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,19세,경상,호남고속도로
2022041400100212,2022년 4월 14일 12시,목요일,전라남도 순천시 서면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,27세,상해없음,화물,남,60세,경상,호남고속도로
2022041600100188,2022년 4월 16일 11시,토요일,전라남도 순천시 주암면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,57세,기타불명,화물,남,60세,경상,호남고속도로
2022041700100239,2022년 4월 17일 14시,일요일,광주광역시 북구 용봉동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,46세,상해없음,승용,남,67세,경상,호남고속도로
2022041900100455,2022년 4월 19일 17시,화요일,광주광역시 북구 각화동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,39세,경상,화물,남,37세,경상,호남고속도로
2022042000100074,2022년 4월 20일 07시,수요일,광주광역시 북구 매곡동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,기타 - 기타,화물,남,60세,기타불명,승용,남,29세,경상,호남고속도로
2022042800100276,2022년 4월 28일 13시,목요일,전라북도 완주군 삼례읍,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,남,46세,중상,호남고속도로
2022042900100380,2022년 4월 29일 15시,금요일,전라북도 익산시 왕궁면,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,24세,상해없음,승용,여,59세,중상,호남고속도로
2022043000100393,2022년 4월 30일 17시,토요일,전라남도 곡성군 석곡면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,승용,여,52세,경상,호남고속도로
2022050100100411,2022년 5월 1일 20시,일요일,광주광역시 북구 용봉동,경상사고,0,0,6,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,남,57세,경상,승용,남,42세,경상,호남고속도로
2022050400100558,2022년 5월 4일 18시,수요일,전라남도 곡성군 오산면,경상사고,0,0,4,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,36세,경상,화물,남,60세,상해없음,호남고속도로
2022050800100261,2022년 5월 8일 15시,일요일,전라남도 장성군 남면,중상사고,0,1,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 터널,승용,남,40세,상해없음,승용,남,56세,경상,호남고속도로
2022051000100164,2022년 5월 10일 09시,화요일,광주광역시 북구 장등동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,기타 - 기타,승용,남,51세,상해없음,승용,남,36세,경상,호남고속도로
2022051300100623,2022년 5월 13일 21시,금요일,전라남도 장성군 장성읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,28세,상해없음,승용,남,56세,경상,호남고속도로
2022052000100273,2022년 5월 20일 13시,금요일,광주광역시 북구 장등동,중상사고,0,2,0,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승합,남,62세,상해없음,화물,남,57세,상해없음,호남고속도로
2022052000100457,2022년 5월 20일 17시,금요일,광주광역시 광산구 월계동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,여,29세,상해없음,호남고속도로
2022052400100516,2022년 5월 24일 19시,화요일,광주광역시 북구 장등동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,남,46세,경상,호남고속도로
2022052500100212,2022년 5월 25일 11시,수요일,광주광역시 북구 장등동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,승용,여,25세,경상,호남고속도로
2022052600100051,2022년 5월 26일 04시,목요일,전라남도 장성군 장성읍,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,31세,중상,화물,남,64세,경상,호남고속도로
2022052600100459,2022년 5월 26일 17시,목요일,광주광역시 북구 각화동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,여,51세,경상,호남고속도로
